carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
16596,merc, CLS Class,2015,Automatic,40032,Diesel,160,51.4,3,19995
16597,vw, Scirocco,2016,Manual,44015,Diesel,30,53.3,2,12912
16598,skoda, Scala,2019,Automatic,3500,Petrol,145,45.6,1.5,17995
16599,ford, Grand C-MAX,2017,Manual,12172,Petrol,30,54.3,1,11499
16600,vauxhall, Combo Life,2018,Manual,2770,Diesel,145,53.3,1.5,15300
16601,merc, CLS Class,2016,Automatic,48017,Diesel,160,51.4,3,19499
16602,audi, RS6,2016,Automatic,51600,Petrol,325,29.4,4,47490
16603,skoda, Scala,2019,Semi-Auto,3500,Petrol,145,45.6,1.5,18500
16604,hyundi, I800,2018,Automatic,29746,Diesel,145,31.7,2.5,15280
16605,bmw, 7 Series,2019,Semi-Auto,4279,Diesel,145,41.5,3,51990
16606,ford, Grand Tourneo Connect,2016,Manual,13608,Diesel,30,64.2,1.5,13490
16607,bmw, 6 Series,2016,Automatic,62156,Diesel,200,49.6,3,17490
16608,toyota, Prius,2016,Automatic,30125,Hybrid,0,94.1,1.8,16390
16609,merc, V Class,2019,Automatic,500,Diesel,145,36.2,2,45395
16610,bmw, X6,2019,Automatic,6222,Diesel,145,34.9,3,55990
16611,bmw, M5,2019,Semi-Auto,3153,Petrol,145,24.1,4.4,70686
16612,hyundi, I800,2017,Manual,44812,Diesel,300,37.7,2.5,12819
16613,ford, Grand C-MAX,2016,Manual,47387,Diesel,30,64.2,1.5,9495
16614,skoda, Rapid,2018,Manual,9982,Petrol,150,61.4,1,10000
16615,skoda, Yeti,2016,Manual,13368,Diesel,145,55.4,2,13298
16616,ford, Edge,2019,Semi-Auto,6482,Diesel,145,37.2,2,30500
16617,hyundi, Santa Fe,2019,Automatic,2130,Diesel,145,42.8,2.2,32450
16618,vauxhall, Combo Life,2019,Manual,6701,Petrol,145,42.2,1.2,15240
16619,ford, Grand C-MAX,2016,Manual,18887,Petrol,30,54.3,1,10799
16620,bmw, X6,2020,Semi-Auto,1075,Petrol,150,26.4,3,54975
16621,audi, A7,2013,Automatic,63000,Diesel,200,47.9,3,14990
16622,audi, A7,2019,Automatic,984,Diesel,145,38.2,3,35850
16623,toyota, Prius,2017,Automatic,30687,Hybrid,0,94.1,1.8,20100
16624,bmw, M3,2018,Manual,18311,Petrol,150,32.1,3,37991
16625,skoda, Yeti,2016,Manual,34770,Petrol,125,51.4,1.2,10300
16626,bmw, 7 Series,2020,Semi-Auto,3500,Diesel,145,42.2,3,53995
16627,merc, CLA Class,2019,Automatic,6571,Diesel,145,55.4,2,32890
16628,bmw, X4,2017,Semi-Auto,25357,Diesel,200,47.9,3,25990
16629,audi, Q8,2019,Automatic,7000,Diesel,145,33.6,3,58450
16630,merc, M Class,2014,Semi-Auto,71657,Diesel,200,44.8,2.1,15998
16631,merc, CLS Class,2016,Automatic,33000,Diesel,145,56.5,2.1,19200
16632,ford, Galaxy,2016,Manual,19406,Diesel,125,56.5,2,16798
16633,skoda, Kamiq,2019,Semi-Auto,2197,Petrol,145,44.1,1.5,19250
16634,merc, S Class,2016,Semi-Auto,44072,Diesel,200,47.9,3,25498
16635,vauxhall, Combo Life,2019,Automatic,1,Diesel,145,50.4,1.5,20499
16636,audi, A7,2019,Automatic,5201,Diesel,145,38.7,3,39985
16637,bmw, M3,2013,Semi-Auto,30500,Petrol,570,24.6,4,25945
16638,bmw, Z4,2020,Semi-Auto,100,Petrol,150,38.7,2,30990
16639,vw, Tiguan Allspace,2019,Automatic,5000,Diesel,145,34.9,2,35990
16640,bmw, M4,2016,Semi-Auto,21533,Petrol,300,34,3,31870
16641,merc, GL Class,2016,Automatic,42000,Diesel,260,42.8,3,31750
16642,vw, Tiguan Allspace,2020,Semi-Auto,6000,Diesel,145,38.7,2,32472
16643,vw, Shuttle,2019,Semi-Auto,5000,Diesel,145,33.2,2,32395
16644,audi, SQ5,2014,Automatic,40000,Diesel,260,41.5,3,22200
16645,vw, Scirocco,2015,Manual,46000,Diesel,30,53.3,2,12995
16646,merc, SLK,2004,Automatic,64015,Petrol,325,30,2.3,3990
16647,ford, KA,2015,Manual,12864,Petrol,30,57.7,1.2,4950
16648,vw, Arteon,2019,Automatic,3080,Petrol,145,40.4,1.5,27950
16649,merc, SLK,2016,Semi-Auto,12178,Diesel,30,70.6,2,18991
16650,ford, Edge,2017,Manual,11514,Diesel,145,48.7,2,20440
16651,bmw, X6,2019,Automatic,10231,Diesel,145,44.8,3,42888
16652,hyundi, I800,2018,Manual,20896,Diesel,145,37.7,2.5,15701
16653,merc, SLK,2015,Semi-Auto,34465,Petrol,200,43.5,2,14365
16654,ford, KA,2008,Manual,59750,Petrol,160,43.5,1.3,1294
16655,hyundi, Santa Fe,2019,Automatic,9970,Diesel,145,39.2,2.2,31269
16656,ford, Galaxy,2016,Manual,28402,Diesel,125,56.5,2,17960
16657,vauxhall, Antara,2015,Manual,37617,Diesel,240,44.1,2.2,6999
16658,ford, Galaxy,2019,Automatic,16109,Diesel,145,53.3,2,24799
16659,vauxhall, Combo Life,2018,Manual,15127,Diesel,145,53.3,1.5,13499
16660,merc, GL Class,2015,Semi-Auto,45000,Diesel,325,36.2,3,28881
16661,merc, CLA Class,2019,Automatic,13500,Diesel,145,51.4,2.1,25744
16662,hyundi, IX20,2017,Automatic,31128,Petrol,145,43.5,1.6,9795
16663,merc, V Class,2019,Automatic,3000,Diesel,145,37.2,2,53581
16664,merc, GL Class,2015,Automatic,27000,Diesel,125,55.4,2.1,16990
16665,vauxhall, Combo Life,2019,Manual,1700,Petrol,145,42.2,1.2,14995
16666,hyundi, Santa Fe,2019,Automatic,1173,Diesel,145,39.2,2.2,33900
16667,vw, Caddy Maxi Life,2019,Automatic,11650,Diesel,145,44.1,2,18450
16668,ford, Puma,2019,Manual,3000,Hybrid,150,50.4,0,23999
16669,vw, Caravelle,2016,Manual,30414,Diesel,235,42.8,2,29994
16670,merc, CLS Class,2015,Automatic,48126,Diesel,160,49.6,3,19995
16671,bmw, 7 Series,2006,Automatic,81000,Diesel,325,34.4,3,4995
16672,bmw, M4,2018,Semi-Auto,10809,Petrol,150,34,3,39999
16673,toyota, Hilux,2017,Manual,14396,Diesel,260,39.8,2.4,14995
16674,ford, KA,2016,Manual,18000,Petrol,30,57.7,1.2,6490
16675,hyundi, Santa Fe,2014,Automatic,37006,Diesel,265,41.5,2.2,15500
16676,ford, KA,2014,Manual,35824,Petrol,30,57.7,1.2,4560
16677,vw, California,2019,Manual,12895,Diesel,260,44.1,2,52995
16678,vw, Shuttle,2017,Manual,39013,Diesel,200,47.1,2,19498
16679,ford, Tourneo Custom,2017,Manual,37950,Diesel,145,44.1,2,19989
16680,ford, Galaxy,2019,Manual,9193,Diesel,145,55.4,2,21000
16681,vw, Arteon,2020,Automatic,1786,Petrol,145,47.1,2,31450
16682,audi, A8,2013,Semi-Auto,37206,Petrol,325,29.7,4,19061
16683,vw, Scirocco,2017,Manual,10131,Petrol,145,47.1,2,15299
16684,bmw, X4,2014,Automatic,67975,Diesel,200,47.9,3,17450
16685,vw, California,2019,Semi-Auto,3500,Diesel,260,32.1,2,54995
16686,vw, Scirocco,2015,Manual,25751,Petrol,125,52.3,1.4,12991
16687,merc, GL Class,2014,Manual,23888,Diesel,30,62.8,2.1,14499
16688,hyundi, IX20,2016,Automatic,3000,Petrol,160,43.5,1.6,9995
16689,bmw, 6 Series,2005,Automatic,84000,Petrol,305,24.6,4.4,4995
16690,toyota, GT86,2017,Manual,10456,Petrol,145,36.2,2,18522
16691,vw, Caravelle,2019,Automatic,4000,Diesel,145,32.8,2,41990
16692,vw, Tiguan Allspace,2019,Automatic,704,Diesel,145,39.2,2,27495
16693,bmw, 6 Series,2017,Automatic,28879,Petrol,145,31,4.4,29991
16694,bmw, 7 Series,2017,Automatic,11297,Petrol,145,22.1,6.6,57000
16695,vauxhall, Combo Life,2019,Manual,8556,Diesel,145,53.3,1.5,13498
16696,ford, Galaxy,2018,Manual,15584,Petrol,145,43.5,1.5,20998
16697,vauxhall, Agila,2011,Manual,28299,Petrol,30,55.4,1.2,3699
16698,toyota, Prius,2018,Automatic,49000,Hybrid,135,94.1,1.8,16995
16699,merc, GL Class,2015,Automatic,42254,Diesel,20,62.8,2.1,14799
16700,merc, S Class,2019,Semi-Auto,10500,Petrol,145,34.5,3,59998
16701,toyota, Prius,2017,Automatic,45917,Hybrid,0,94.1,1.8,16780
16702,merc, V Class,2019,Semi-Auto,2888,Diesel,145,36.7,2,46980
16703,hyundi, IX20,2016,Automatic,15942,Petrol,165,43.5,1.6,9499
16704,skoda, Scala,2020,Manual,747,Petrol,145,50.4,1,14985
16705,vw, Scirocco,2017,Manual,26628,Diesel,145,53.3,2,15995
16706,ford, Edge,2017,Semi-Auto,18299,Diesel,200,47.9,2,21999
16707,hyundi, IX20,2016,Manual,18562,Petrol,125,50.4,1.4,7998
16708,bmw, 8 Series,2019,Semi-Auto,3369,Petrol,150,26.7,4.4,73890
16709,toyota, Prius,2017,Automatic,52926,Hybrid,135,94.1,1.8,18000
16710,ford, KA,2007,Manual,50000,Petrol,160,45.6,1.3,1990
16711,vauxhall, Combo Life,2018,Manual,5651,Diesel,145,53.3,1.5,15200
16712,merc, V Class,2016,Automatic,42000,Diesel,235,44.8,2.1,31995
16713,hyundi, Santa Fe,2017,Semi-Auto,38202,Diesel,150,42.8,2.2,19990
16714,vw, Tiguan Allspace,2019,Semi-Auto,5000,Diesel,150,44.1,2,26999
16715,vw, Arteon,2019,Manual,100,Diesel,150,52.3,2,23990
16716,vw, Amarok,2019,Automatic,1250,Diesel,260,33.6,3,36999
16717,vauxhall, Zafira Tourer,2017,Manual,28000,Petrol,200,42.2,1.4,9950
16718,merc, CLA Class,2018,Automatic,6466,Petrol,150,52.3,1.6,19950
16719,skoda, Kamiq,2020,Semi-Auto,1000,Petrol,145,43.5,1.5,20995
16720,bmw, Z4,2012,Manual,49289,Petrol,200,41.5,2,10199
16721,bmw, M4,2019,Automatic,837,Petrol,145,34,3,49010
16722,merc, S Class,2019,Automatic,1000,Diesel,145,52.3,3,67109
16723,bmw, 7 Series,2015,Automatic,52000,Diesel,145,56.5,3,25990
16724,toyota, Avensis,2003,Manual,167054,Diesel,205,48.7,2,850
16725,merc, CLS Class,2018,Semi-Auto,16019,Diesel,145,48.7,2.9,32849
16726,ford, KA,2012,Manual,85843,Petrol,30,57.7,1.2,3491
16727,toyota, Prius,2009,Automatic,57861,Hybrid,0,70.6,1.8,6850
16728,skoda, Rapid,2017,Manual,28273,Petrol,150,57.7,1.2,9280
16729,bmw, 7 Series,2013,Automatic,81035,Diesel,160,50.4,3,13950
16730,skoda, Rapid,2017,Manual,18500,Petrol,150,61.4,1,10500
16731,vw, Caddy Maxi Life,2018,Semi-Auto,3961,Diesel,145,56.5,2,20990
16732,vw, Tiguan Allspace,2019,Manual,39,Petrol,145,36.2,1.5,26498
16733,hyundi, Santa Fe,2019,Semi-Auto,4133,Diesel,145,39.2,2.2,34998
16734,merc, S Class,2015,Automatic,8051,Petrol,325,31.7,4.7,36499
16735,ford, Grand C-MAX,2017,Manual,20064,Petrol,30,54.3,1,11700
16736,toyota, Hilux,2017,Manual,46498,Diesel,260,40.4,2.4,18698
16737,vw, Arteon,2018,Semi-Auto,21299,Petrol,145,47.1,2,22995
16738,bmw, M2,2019,Automatic,999,Petrol,145,29.1,3,46995
16739,vw, Amarok,2018,Automatic,31000,Diesel,260,36.2,3,26000
16740,skoda, Yeti,2013,Manual,90700,Diesel,205,47.1,2,6500
16741,vw, Caravelle,2019,Automatic,3800,Diesel,145,33.6,2,44995
16742,merc, CLS Class,2018,Semi-Auto,16432,Diesel,145,48.7,2.9,34480
16743,merc, CLS Class,2018,Semi-Auto,30320,Diesel,145,57.7,2.1,21250
16744,ford, Puma,2020,Manual,60,Petrol,150,51.4,1,19900
16745,skoda, Rapid,2017,Manual,28996,Diesel,150,74.3,1.4,8999
16746,ford, Edge,2017,Semi-Auto,19552,Diesel,200,47.9,2,22500
16747,bmw, 7 Series,2019,Semi-Auto,561,Diesel,145,42.2,3,51500
16748,merc, GL Class,2014,Automatic,67833,Diesel,325,35.3,3,24498
16749,vauxhall, Zafira Tourer,2014,Manual,45000,Diesel,145,55.4,2,7699
16750,bmw, X6,2018,Automatic,9135,Diesel,145,47.1,3,36480
16751,ford, Grand C-MAX,2016,Manual,22824,Diesel,30,64.2,1.5,9800
16752,bmw, 6 Series,2020,Semi-Auto,11,Petrol,145,42.8,2,33999
16753,merc, V Class,2018,Manual,38004,Diesel,145,46.3,2.1,17495
16754,merc, M Class,2015,Automatic,22976,Diesel,300,39.2,3,21998
16755,vauxhall, Zafira Tourer,2017,Automatic,26625,Petrol,150,40.9,1.4,13795
16756,vw, Arteon,2018,Semi-Auto,12688,Petrol,145,47.1,2,21498
16757,merc, M Class,2012,Automatic,75626,Diesel,200,44.8,2.1,14999
16758,ford, Edge,2017,Semi-Auto,24224,Diesel,150,48.7,2,20999
16759,hyundi, I800,2018,Automatic,32420,Diesel,145,28,2.5,15749
16760,vw, Amarok,2020,Automatic,2451,Diesel,260,33.6,3,39999
16761,bmw, X4,2016,Automatic,52135,Diesel,145,54.3,2,20000
16762,ford, KA,2015,Manual,10573,Petrol,30,57.7,1.2,5572
16763,toyota, Hilux,2018,Automatic,29945,Diesel,260,36.2,2.4,20995
16764,merc, CLS Class,2012,Automatic,46283,Petrol,555,28.5,5.5,21749
16765,hyundi, Santa Fe,2016,Manual,32696,Diesel,200,46.3,2.2,15995
16766,vauxhall, Zafira Tourer,2015,Manual,29600,Diesel,30,62.7,1.6,9000
16767,ford, Galaxy,2017,Manual,20488,Diesel,125,56.5,2,19995
16768,ford, Galaxy,2017,Manual,25703,Diesel,125,56.5,2,19000
16769,toyota, Avensis,2018,Manual,18514,Diesel,150,67.3,1.6,12568
16770,bmw, Z4,2019,Semi-Auto,1501,Petrol,145,37.2,2,35995
16771,ford, KA,2015,Manual,38622,Petrol,30,57.7,1.2,4500
16772,merc, GL Class,2015,Automatic,85437,Diesel,325,36.2,3,24975
16773,vw, Scirocco,2016,Manual,30989,Petrol,145,46.3,2,14750
16774,toyota, PROACE VERSO,2019,Automatic,240,Diesel,145,38.7,2,27998
16775,toyota, Prius,2017,Automatic,23170,Hybrid,140,85.6,1.8,21000
16776,hyundi, I800,2018,Manual,38093,Diesel,145,37.7,2.5,14794
16777,vw, Scirocco,2015,Manual,51144,Diesel,20,55.4,2,10975
16778,hyundi, I40,2015,Manual,58915,Diesel,30,65.7,1.7,8000
16779,vw, Scirocco,2015,Manual,28691,Petrol,125,52.3,1.4,10981
16780,ford, Puma,2019,Manual,883,Petrol,145,51.4,1,22999
16781,bmw, M4,2016,Automatic,4550,Petrol,300,33.2,3,76990
16782,ford, Galaxy,2017,Manual,34036,Diesel,125,56.5,2,17999
16783,hyundi, IX35,2015,Manual,43439,Diesel,160,51.4,2,9991
16784,vw, Arteon,2019,Semi-Auto,553,Petrol,145,47.1,2,28690
16785,bmw, X4,2019,Semi-Auto,3253,Petrol,145,26.9,3,44000
16786,toyota, Avensis,2017,Manual,22758,Petrol,150,43.5,1.8,13298
16787,audi, RS4,2020,Automatic,3350,Petrol,150,29.1,2.9,69890
16788,vw, Caddy Maxi Life,2020,Semi-Auto,5000,Diesel,145,46.3,2,23995
16789,audi, RS5,2018,Semi-Auto,5876,Petrol,145,32.5,2.9,53900
16790,vw, Scirocco,2014,Manual,43198,Diesel,30,62.8,2,11600
16791,skoda, Kamiq,2019,Manual,2450,Petrol,145,47.1,1,19490
16792,bmw, 8 Series,2018,Semi-Auto,3891,Petrol,145,26.9,4.4,63980
16793,merc, X-CLASS,2019,Automatic,16500,Diesel,260,35.8,2.3,28000
16794,merc, M Class,2013,Automatic,56164,Diesel,200,44.8,2.1,15250
16795,bmw, 7 Series,2019,Semi-Auto,12038,Diesel,150,44.1,3,47980
16796,ford, Tourneo Custom,2018,Manual,6896,Diesel,145,44.8,2,15499
16797,merc, CLS Class,2013,Semi-Auto,43393,Diesel,160,53.3,2.1,11999
16798,audi, A7,2013,Automatic,75016,Diesel,200,47.9,3,15440
16799,merc, S Class,2019,Automatic,2255,Diesel,145,52.3,3,54999
16800,audi, A7,2016,Automatic,30122,Diesel,150,53.3,3,22450
16801,skoda, Rapid,2018,Manual,23147,Petrol,145,58.9,1,10990
16802,ford, Grand Tourneo Connect,2017,Manual,14801,Diesel,30,64.2,1.5,14698
16803,skoda, Scala,2020,Manual,1050,Petrol,145,49.6,1,17000
16804,vw, Beetle,2017,Manual,14757,Diesel,30,62.8,2,14995
16805,vw, Jetta,2016,Manual,30886,Diesel,20,67.3,2,10990
16806,bmw, X4,2019,Semi-Auto,5809,Diesel,145,42.8,2,37995
16807,bmw, 8 Series,2019,Automatic,8000,Petrol,145,33.6,3,60000
16808,bmw, 7 Series,2016,Semi-Auto,39085,Diesel,145,54.3,3,26000
16809,vw, Amarok,2018,Automatic,20811,Diesel,260,36.2,3,22990
16810,audi, A8,2019,Semi-Auto,1000,Diesel,145,40.4,3,42888
16811,bmw, Z4,2019,Semi-Auto,9950,Petrol,145,38.7,2,31990
16812,ford, Grand C-MAX,2016,Manual,26611,Petrol,30,54.3,1,9991
16813,ford, Edge,2017,Semi-Auto,20045,Diesel,160,48.7,2,20750
16814,ford, Galaxy,2017,Semi-Auto,40512,Diesel,150,52.3,2,18498
16815,skoda, Kamiq,2019,Manual,6300,Petrol,145,47.1,1,18990
16816,ford, Galaxy,2016,Manual,30416,Diesel,125,56.5,2,17000
16817,merc, CLS Class,2016,Automatic,30422,Diesel,145,56.5,2.1,19999
16818,hyundi, IX35,2015,Manual,64925,Diesel,165,51.4,2,8298
16819,toyota, Prius,2016,Automatic,32868,Hybrid,0,94.1,1.8,17998
16820,bmw, X4,2015,Semi-Auto,60059,Diesel,150,54.3,2,19990
16821,bmw, X7,2019,Automatic,2689,Diesel,145,33.6,3,69940
16822,audi, SQ5,2017,Automatic,20000,Petrol,145,34,3,37700
16823,merc, CLA Class,2013,Automatic,66000,Diesel,30,62.8,2.1,14400
16824,bmw, M3,2015,Semi-Auto,41500,Petrol,305,34,3,29991
16825,audi, A7,2019,Automatic,7656,Diesel,145,38.7,3,37995
16826,vw, Jetta,2018,Manual,11749,Diesel,145,70.6,2,12995
16827,ford, Tourneo Custom,2018,Manual,26483,Diesel,145,44.8,2,21980
16828,ford, Grand C-MAX,2016,Manual,29843,Diesel,30,64.2,1.5,9999
16829,vw, Amarok,2019,Automatic,10000,Diesel,260,33.6,3,35995
16830,ford, Fusion,2004,Automatic,59300,Petrol,200,42.8,1.4,1500
16831,merc, CLA Class,2015,Automatic,27778,Diesel,20,62.8,2.1,15000
16832,audi, R8,2019,Automatic,11936,Petrol,145,21.4,5.2,117990
16833,vw, Shuttle,2018,Manual,35193,Diesel,145,47.1,2,22999
16834,merc, CLS Class,2016,Automatic,13887,Diesel,165,49.6,3,25077
16835,ford, Grand C-MAX,2016,Manual,15777,Diesel,30,64.2,1.5,10100
16836,skoda, Rapid,2017,Manual,33402,Petrol,150,61.4,1,9891
16837,hyundi, IX20,2015,Manual,12433,Petrol,125,50.4,1.4,7999
16838,toyota, Verso,2015,Automatic,19293,Petrol,200,41.5,1.8,13994
16839,toyota, Prius,2016,Automatic,28000,Hybrid,0,85.6,1.8,17695
16840,toyota, Prius,2019,Automatic,4874,Hybrid,135,61.4,1.8,22000
16841,vw, Scirocco,2015,Semi-Auto,36500,Diesel,30,57.6,2,12995
16842,bmw, X4,2016,Automatic,59000,Diesel,145,54.3,2,19490
16843,toyota, Prius,2019,Automatic,5278,Other,135,61.4,1.8,23995
16844,skoda, Scala,2019,Semi-Auto,2742,Petrol,145,45.6,1.5,17495
16845,ford, KA,2015,Manual,12809,Petrol,30,57.7,1.2,5420
16846,vauxhall, GTC,2017,Manual,18927,Diesel,30,64.2,1.6,10830
16847,ford, Edge,2018,Automatic,13726,Diesel,145,37.2,2,28495
16848,vw, Arteon,2019,Automatic,2187,Petrol,145,48.7,1.5,22999
16849,ford, KA,2014,Manual,61008,Petrol,30,57.7,1.2,3999
16850,bmw, M5,2019,Semi-Auto,23,Petrol,145,24.1,4.4,70995
16851,hyundi, Santa Fe,2019,Semi-Auto,9923,Diesel,145,39.2,2.2,32570
16852,bmw, M4,2019,Semi-Auto,5239,Petrol,145,34,3,46995
16853,merc, SLK,2015,Semi-Auto,31023,Diesel,30,70.6,2,17480
16854,merc, V Class,2016,Automatic,20751,Diesel,235,44.8,2.2,32895
16855,vauxhall, GTC,2015,Manual,47043,Diesel,125,60.1,2,6450
16856,skoda, Scala,2019,Semi-Auto,8121,Diesel,145,54.3,1.6,17495
16857,merc, CLS Class,2016,Semi-Auto,35825,Diesel,125,57.7,2.1,19749
16858,toyota, Avensis,2016,Manual,62493,Diesel,30,62.8,2,8499
16859,merc, CLS Class,2019,Semi-Auto,7937,Diesel,145,48.7,2.9,38899
16860,merc, GLB Class,2020,Semi-Auto,2000,Diesel,145,46.3,2,35400
16861,bmw, X7,2019,Semi-Auto,6331,Petrol,145,24.8,3,67990
16862,bmw, X6,2020,Semi-Auto,1365,Diesel,145,34.9,3,55985
16863,ford, Galaxy,2017,Manual,42580,Diesel,150,56.5,2,17298
16864,vw, Arteon,2019,Manual,20,Diesel,145,52.3,2,27498
16865,audi, A8,2020,Automatic,3452,Diesel,145,39.2,3,49800
16866,audi, A7,2015,Semi-Auto,13815,Petrol,260,37.2,3,25990
16867,merc, CLS Class,2016,Semi-Auto,31684,Diesel,160,51.4,3,20449
16868,hyundi, IX20,2017,Manual,22880,Petrol,145,50.4,1.4,8899
16869,ford, Tourneo Custom,2016,Manual,49913,Diesel,235,42.2,2.2,15995
16870,hyundi, I40,2019,Manual,30,Diesel,145,54.3,1.6,16000
16871,toyota, Land Cruiser,2019,Semi-Auto,16634,Diesel,145,30.1,2.8,42995
16872,audi, SQ5,2015,Automatic,37306,Diesel,265,41.5,3,23195
16873,ford, Mustang,2019,Manual,813,Petrol,145,22.8,5,40000
16874,vw, Arteon,2020,Semi-Auto,115,Petrol,145,47.1,2,28990
16875,audi, A7,2017,Semi-Auto,14468,Diesel,145,52.3,3,29900
16876,skoda, Yeti,2016,Manual,36817,Diesel,30,62.8,2,11100
16877,vauxhall, GTC,2017,Manual,16541,Petrol,145,36.2,2,16491
16878,merc, S Class,2016,Automatic,75000,Hybrid,190,42.4,3.5,24880
16879,ford, KA,2018,Manual,5007,Petrol,145,57.7,1.2,8299
16880,vw, Shuttle,2018,Manual,21146,Diesel,150,47.1,2,19498
16881,bmw, M4,2020,Semi-Auto,105,Petrol,145,32.5,3,47950
16882,toyota, Prius,2016,Automatic,11748,Hybrid,0,68.9,1.8,24500
16883,toyota, Hilux,2015,Automatic,72100,Diesel,260,32.8,3,14995
16884,skoda, Scala,2019,Manual,5235,Diesel,150,57.7,1.6,17250
16885,vw, Amarok,2015,Manual,38000,Diesel,260,35.3,2,15995
16886,vauxhall, Combo Life,2019,Manual,10500,Diesel,145,53.3,1.5,16000
16887,bmw, X7,2020,Semi-Auto,8695,Diesel,150,31.4,3,71980
16888,hyundi, IX35,2015,Automatic,39661,Diesel,265,41.5,2,10495
16889,hyundi, IX20,2017,Manual,8303,Petrol,125,50.4,1.4,9798
16890,bmw, 8 Series,2019,Semi-Auto,8200,Petrol,145,26.7,4.4,72990
16891,bmw, M4,2016,Semi-Auto,26363,Petrol,305,34,3,29998
16892,toyota, Land Cruiser,2013,Automatic,33000,Diesel,325,34.9,3,25350
16893,toyota, Avensis,2015,Manual,76352,Diesel,30,61.4,2,8369
16894,merc, V Class,2018,Semi-Auto,18932,Diesel,145,45.6,2.2,32998
16895,ford, KA,2019,Manual,7096,Petrol,145,43.5,1.2,10998
16896,skoda, Rapid,2016,Manual,50000,Petrol,30,57.7,1.2,7435
16897,merc, V Class,2019,Semi-Auto,236,Diesel,145,36.2,2,45480
16898,merc, GL Class,2015,Automatic,24314,Diesel,125,56.6,2.1,17999
16899,merc, S Class,2018,Semi-Auto,8107,Diesel,145,52.3,3,41999
16900,ford, Edge,2017,Manual,22922,Diesel,160,48.7,2,19999
16901,merc, S Class,2019,Automatic,5260,Diesel,145,48.7,3,61899
16902,merc, CLS Class,2019,Semi-Auto,1173,Diesel,145,48.7,2.9,40099
16903,merc, SLK,2015,Semi-Auto,29945,Diesel,145,56.5,2,13795
16904,merc, S Class,2019,Semi-Auto,695,Diesel,145,52.3,3,54899
16905,bmw, 6 Series,2017,Automatic,28062,Diesel,145,48.7,3,24499
16906,vw, Scirocco,2016,Manual,49464,Diesel,20,55.4,2,12498
16907,vw, Amarok,2017,Automatic,30653,Diesel,260,36.2,3,25999
16908,ford, Grand C-MAX,2011,Automatic,90000,Diesel,200,48.7,2,5995
16909,ford, Puma,2020,Manual,214,Petrol,145,51.4,1,18994
16910,hyundi, Santa Fe,2014,Manual,52236,Diesel,205,46.3,2.2,13991
16911,audi, RS3,2018,Semi-Auto,5431,Petrol,145,34,2.5,39995
16912,vauxhall, GTC,2016,Manual,15569,Petrol,160,47.1,1.4,9898
16913,hyundi, Santa Fe,2015,Automatic,91700,Diesel,265,41.5,2.2,11500
16914,vw, CC,2014,Semi-Auto,36221,Diesel,145,53.3,2,9995
16915,skoda, Rapid,2018,Manual,19050,Petrol,145,62.8,1,10990
16916,skoda, Rapid,2015,Manual,26868,Petrol,20,57.7,1.2,8999
16917,hyundi, I40,2015,Manual,56577,Diesel,30,65.7,1.7,7357
16918,vauxhall, Combo Life,2018,Manual,14066,Diesel,145,53.3,1.5,13300
16919,merc, CLS Class,2017,Semi-Auto,30987,Diesel,125,57.7,2.1,20999
16920,ford, Galaxy,2017,Automatic,28522,Diesel,145,52.3,2,17991
16921,ford, Edge,2019,Automatic,4536,Diesel,150,37.2,2,29989
16922,ford, Puma,2019,Manual,68,Petrol,150,50.4,1,21500
16923,skoda, Kamiq,2019,Automatic,9743,Petrol,145,43.5,1.5,20990
16924,merc, GLB Class,2020,Semi-Auto,16,Diesel,145,44.8,2,38980
16925,hyundi, Santa Fe,2018,Semi-Auto,33911,Diesel,145,42.8,2.2,19483
16926,skoda, Kamiq,2019,Semi-Auto,2987,Petrol,145,45.6,1,19285
16927,skoda, Scala,2019,Semi-Auto,5410,Petrol,145,45.6,1.5,16920
16928,bmw, 6 Series,2015,Semi-Auto,51412,Diesel,160,49.6,3,17498
16929,merc, V Class,2018,Manual,28702,Diesel,145,46.3,2.1,18998
16930,merc, CLS Class,2011,Automatic,88559,Diesel,200,46.3,3,11995
16931,bmw, 6 Series,2016,Automatic,27483,Diesel,200,49.6,3,21795
16932,vauxhall, Combo Life,2018,Manual,10875,Diesel,145,53.3,1.5,13499
16933,ford, Galaxy,2017,Manual,34206,Diesel,125,56.5,2,18490
16934,merc, CLS Class,2015,Automatic,29417,Diesel,160,51.4,3,20995
16935,ford, Galaxy,2018,Automatic,31718,Diesel,145,52.3,2,18250
16936,bmw, M4,2017,Automatic,5735,Petrol,145,32.5,3,39950
16937,audi, Q8,2020,Semi-Auto,1500,Diesel,145,32.8,3,61795
16938,skoda, Scala,2019,Manual,6251,Petrol,145,49.6,1,14928
16939,audi, A7,2014,Semi-Auto,40473,Diesel,235,44.8,3,19998
16940,toyota, Verso,2017,Manual,36756,Petrol,200,41.5,1.6,10500
16941,merc, CLS Class,2016,Automatic,46728,Diesel,125,57.7,2.1,18980
16942,ford, Grand C-MAX,2017,Manual,51024,Petrol,30,54.3,1,10999
16943,ford, Tourneo Connect,2017,Manual,21310,Diesel,30,61.4,1.5,12991
16944,skoda, Scala,2019,Manual,5027,Petrol,145,49.6,1,15495
